country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,WHO_label,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
Mexico,MX,2021-01,GISAID,186577,615,0.3,TRUE,Epsilon,B.1.427/B.1.429,0,587,0
Mexico,MX,2021-01,GISAID,186577,615,0.3,TRUE,Other,B.1.525,0,587,0
Mexico,MX,2021-01,GISAID,186577,615,0.3,TRUE,Other,B.1.526,0,587,0
Mexico,MX,2021-01,GISAID,186577,615,0.3,TRUE,Other,B.1.616,0,587,0
Mexico,MX,2021-01,GISAID,186577,615,0.3,TRUE,Delta,B.1.617,0,587,0
Mexico,MX,2021-01,GISAID,186577,615,0.3,TRUE,Delta,B.1.617.1,0,587,0
Mexico,MX,2021-01,GISAID,186577,615,0.3,TRUE,Delta,B.1.617.2,0,587,0
Mexico,MX,2021-01,GISAID,186577,615,0.3,TRUE,Delta,B.1.617.3,0,587,0
Mexico,MX,2021-01,GISAID,186577,615,0.3,TRUE,Other,B.1.620,0,587,0
Mexico,MX,2021-01,GISAID,186577,615,0.3,TRUE,Mu,B.1.621,0,587,0
Mexico,MX,2021-01,GISAID,186577,615,0.3,TRUE,Lambda,C.1.2,0,587,0
Mexico,MX,2021-01,GISAID,186577,615,0.3,TRUE,Lambda,C.37,0,587,0
Mexico,MX,2021-01,GISAID,186577,615,0.3,TRUE,Gamma,P.1,0,587,0
Mexico,MX,2021-01,GISAID,186577,615,0.3,TRUE,Gamma,P.3,0,587,0
Mexico,MX,2021-01,GISAID,186577,615,0.3,TRUE,Other,Other,331,587,56.4
Mexico,MX,2021-02,GISAID,238261,1027,0.4,TRUE,Other,AT.1,0,1021,0
Mexico,MX,2021-02,GISAID,238261,1027,0.4,TRUE,Delta,AY.4.2,0,1021,0
Mexico,MX,2021-02,GISAID,238261,1027,0.4,TRUE,Alpha,B.1.1.7,402,1021,39.4
Mexico,MX,2021-02,GISAID,238261,1027,0.4,TRUE,Alpha,B.1.1.7+E484K,0,1021,0
Mexico,MX,2021-02,GISAID,238261,1027,0.4,TRUE,Beta,B.1.351,0,1021,0
Mexico,MX,2021-02,GISAID,238261,1027,0.4,TRUE,Epsilon,B.1.427/B.1.429,0,1021,0
Mexico,MX,2021-02,GISAID,238261,1027,0.4,TRUE,Other,B.1.525,0,1021,0
Mexico,MX,2021-02,GISAID,238261,1027,0.4,TRUE,Other,B.1.526,0,1021,0
Mexico,MX,2021-02,GISAID,238261,1027,0.4,TRUE,Other,B.1.616,0,1021,0
Mexico,MX,2021-02,GISAID,238261,1027,0.4,TRUE,Delta,B.1.617,0,1021,0
Mexico,MX,2021-02,GISAID,238261,1027,0.4,TRUE,Delta,B.1.617.1,0,1021,0
Mexico,MX,2021-02,GISAID,238261,1027,0.4,TRUE,Delta,B.1.617.2,0,1021,0
Mexico,MX,2021-02,GISAID,238261,1027,0.4,TRUE,Delta,B.1.617.3,0,1021,0
Mexico,MX,2021-02,GISAID,238261,1027,0.4,TRUE,Other,B.1.620,0,1021,0
Mexico,MX,2021-02,GISAID,238261,1027,0.4,TRUE,Mu,B.1.621,0,1021,0
Mexico,MX,2021-02,GISAID,238261,1027,0.4,TRUE,Lambda,C.1.2,0,1021,0
Mexico,MX,2021-02,GISAID,238261,1027,0.4,TRUE,Lambda,C.37,0,1021,0
Mexico,MX,2021-02,GISAID,238261,1027,0.4,TRUE,Gamma,P.1,0,1021,0
Mexico,MX,2021-02,GISAID,238261,1027,0.4,TRUE,Gamma,P.3,0,1021,0
Mexico,MX,2021-02,GISAID,238261,1027,0.4,TRUE,Other,Other,619,1021,60.6
Mexico,MX,2021-03,GISAID,237177,1525,0.6,TRUE,Other,AT.1,0,1514,0
Mexico,MX,2021-03,GISAID,237177,1525,0.6,TRUE,Delta,AY.4.2,0,1514,0
Mexico,MX,2021-03,GISAID,237177,1525,0.6,TRUE,Alpha,B.1.1.7,421,1514,27.8
Mexico,MX,2021-03,GISAID,237177,1525,0.6,TRUE,Alpha,B.1.1.7+E484K,0,1514,0
Mexico,MX,2021-03,GISAID,237177,1525,0.6,TRUE,Beta,B.1.351,0,1514,0
Mexico,MX,2021-03,GISAID,237177,1525,0.6,TRUE,Epsilon,B.1.427/B.1.429,0,1514,0
Mexico,MX,2021-03,GISAID,237177,1525,0.6,TRUE,Other,B.1.525,0,1514,0
Mexico,MX,2021-03,GISAID,237177,1525,0.6,TRUE,Other,B.1.526,0,1514,0
Mexico,MX,2021-03,GISAID,237177,1525,0.6,TRUE,Other,B.1.616,0,1514,0
Mexico,MX,2021-03,GISAID,237177,1525,0.6,TRUE,Delta,B.1.617,0,1514,0
Mexico,MX,2021-03,GISAID,237177,1525,0.6,TRUE,Delta,B.1.617.1,0,1514,0
Mexico,MX,2021-03,GISAID,237177,1525,0.6,TRUE,Delta,B.1.617.2,0,1514,0
Mexico,MX,2021-03,GISAID,237177,1525,0.6,TRUE,Delta,B.1.617.3,0,1514,0
Mexico,MX,2021-03,GISAID,237177,1525,0.6,TRUE,Other,B.1.620,0,1514,0
Mexico,MX,2021-03,GISAID,237177,1525,0.6,TRUE,Mu,B.1.621,0,1514,0
Mexico,MX,2021-03,GISAID,237177,1525,0.6,TRUE,Lambda,C.1.2,0,1514,0
Mexico,MX,2021-03,GISAID,237177,1525,0.6,TRUE,Lambda,C.37,0,1514,0
Mexico,MX,2021-03,GISAID,237177,1525,0.6,TRUE,Gamma,P.1,0,1514,0
Mexico,MX,2021-03,GISAID,237177,1525,0.6,TRUE,Gamma,P.3,0,1514,0
Mexico,MX,2021-03,GISAID,237177,1525,0.6,TRUE,Other,Other,1093,1514,72.2
Mexico,MX,2021-04,GISAID,178261,1500,0.8,TRUE,Other,AT.1,0,1495,0
Mexico,MX,2021-04,GISAID,178261,1500,0.8,TRUE,Delta,AY.4.2,0,1495,0
Mexico,MX,2021-04,GISAID,178261,1500,0.8,TRUE,Alpha,B.1.1.7,404,1495,27
Mexico,MX,2021-04,GISAID,178261,1500,0.8,TRUE,Alpha,B.1.1.7+E484K,0,1495,0
Mexico,MX,2021-04,GISAID,178261,1500,0.8,TRUE,Beta,B.1.351,1,1495,0.1
Mexico,MX,2021-04,GISAID,178261,1500,0.8,TRUE,Epsilon,B.1.427/B.1.429,1,1495,0.1
Mexico,MX,2021-04,GISAID,178261,1500,0.8,TRUE,Other,B.1.525,1,1495,0.1
Mexico,MX,2021-04,GISAID,178261,1500,0.8,TRUE,Other,B.1.526,0,1495,0
Mexico,MX,2021-04,GISAID,178261,1500,0.8,TRUE,Other,B.1.616,0,1495,0
Mexico,MX,2021-04,GISAID,178261,1500,0.8,TRUE,Delta,B.1.617,0,1495,0
Mexico,MX,2021-04,GISAID,178261,1500,0.8,TRUE,Delta,B.1.617.1,0,1495,0
Mexico,MX,2021-04,GISAID,178261,1500,0.8,TRUE,Delta,B.1.617.2,1,1495,0.1
Mexico,MX,2021-04,GISAID,178261,1500,0.8,TRUE,Delta,B.1.617.3,0,1495,0
Mexico,MX,2021-04,GISAID,178261,1500,0.8,TRUE,Other,B.1.620,0,1495,0
Mexico,MX,2021-04,GISAID,178261,1500,0.8,TRUE,Mu,B.1.621,0,1495,0
Mexico,MX,2021-04,GISAID,178261,1500,0.8,TRUE,Lambda,C.1.2,0,1495,0
Mexico,MX,2021-04,GISAID,178261,1500,0.8,TRUE,Lambda,C.37,0,1495,0
Mexico,MX,2021-04,GISAID,178261,1500,0.8,TRUE,Gamma,P.1,1,1495,0.1
Mexico,MX,2021-04,GISAID,178261,1500,0.8,TRUE,Gamma,P.3,0,1495,0
Mexico,MX,2021-04,GISAID,178261,1500,0.8,TRUE,Other,Other,1086,1495,72.6
Mexico,MX,2021-05,GISAID,111369,1515,1.4,TRUE,Other,AT.1,0,1501,0
Mexico,MX,2021-05,GISAID,111369,1515,1.4,TRUE,Delta,AY.4.2,0,1501,0
Mexico,MX,2021-05,GISAID,111369,1515,1.4,TRUE,Alpha,B.1.1.7,568,1501,37.8
Mexico,MX,2021-05,GISAID,111369,1515,1.4,TRUE,Alpha,B.1.1.7+E484K,0,1501,0
Mexico,MX,2021-05,GISAID,111369,1515,1.4,TRUE,Beta,B.1.351,2,1501,0.1
Mexico,MX,2021-05,GISAID,111369,1515,1.4,TRUE,Epsilon,B.1.427/B.1.429,0,1501,0
Mexico,MX,2021-05,GISAID,111369,1515,1.4,TRUE,Other,B.1.525,0,1501,0
Mexico,MX,2021-05,GISAID,111369,1515,1.4,TRUE,Other,B.1.526,0,1501,0
Mexico,MX,2021-05,GISAID,111369,1515,1.4,TRUE,Other,B.1.616,0,1501,0
Mexico,MX,2021-05,GISAID,111369,1515,1.4,TRUE,Delta,B.1.617,0,1501,0
Mexico,MX,2021-05,GISAID,111369,1515,1.4,TRUE,Delta,B.1.617.1,0,1501,0
Mexico,MX,2021-05,GISAID,111369,1515,1.4,TRUE,Delta,B.1.617.2,0,1501,0
Mexico,MX,2021-05,GISAID,111369,1515,1.4,TRUE,Delta,B.1.617.3,0,1501,0
Mexico,MX,2021-05,GISAID,111369,1515,1.4,TRUE,Other,B.1.620,0,1501,0
Mexico,MX,2021-05,GISAID,111369,1515,1.4,TRUE,Mu,B.1.621,0,1501,0
Mexico,MX,2021-05,GISAID,111369,1515,1.4,TRUE,Lambda,C.1.2,0,1501,0
Mexico,MX,2021-05,GISAID,111369,1515,1.4,TRUE,Lambda,C.37,0,1501,0
Mexico,MX,2021-05,GISAID,111369,1515,1.4,TRUE,Gamma,P.1,4,1501,0.3
Mexico,MX,2021-05,GISAID,111369,1515,1.4,TRUE,Gamma,P.3,0,1501,0
Mexico,MX,2021-05,GISAID,111369,1515,1.4,TRUE,Other,Other,927,1501,61.8
Mexico,MX,2021-06,GISAID,66234,1235,1.9,TRUE,Other,AT.1,0,1204,0
Mexico,MX,2021-06,GISAID,66234,1235,1.9,TRUE,Delta,AY.4.2,0,1204,0
Mexico,MX,2021-06,GISAID,66234,1235,1.9,TRUE,Alpha,B.1.1.7,519,1204,43.1
Mexico,MX,2021-06,GISAID,66234,1235,1.9,TRUE,Alpha,B.1.1.7+E484K,0,1204,0
Mexico,MX,2021-06,GISAID,66234,1235,1.9,TRUE,Beta,B.1.351,8,1204,0.7
Mexico,MX,2021-06,GISAID,66234,1235,1.9,TRUE,Epsilon,B.1.427/B.1.429,0,1204,0
Mexico,MX,2021-06,GISAID,66234,1235,1.9,TRUE,Other,B.1.525,1,1204,0.1
Mexico,MX,2021-06,GISAID,66234,1235,1.9,TRUE,Other,B.1.526,0,1204,0
Mexico,MX,2021-06,GISAID,66234,1235,1.9,TRUE,Other,B.1.616,0,1204,0
Mexico,MX,2021-06,GISAID,66234,1235,1.9,TRUE,Delta,B.1.617,0,1204,0
Mexico,MX,2021-06,GISAID,66234,1235,1.9,TRUE,Delta,B.1.617.1,0,1204,0
Mexico,MX,2021-06,GISAID,66234,1235,1.9,TRUE,Delta,B.1.617.2,1,1204,0.1
Mexico,MX,2021-06,GISAID,66234,1235,1.9,TRUE,Delta,B.1.617.3,0,1204,0
Mexico,MX,2021-06,GISAID,66234,1235,1.9,TRUE,Other,B.1.620,0,1204,0
Mexico,MX,2021-06,GISAID,66234,1235,1.9,TRUE,Mu,B.1.621,0,1204,0
Mexico,MX,2021-06,GISAID,66234,1235,1.9,TRUE,Lambda,C.1.2,0,1204,0
Mexico,MX,2021-06,GISAID,66234,1235,1.9,TRUE,Lambda,C.37,0,1204,0
Mexico,MX,2021-06,GISAID,66234,1235,1.9,TRUE,Gamma,P.1,1,1204,0.1
Mexico,MX,2021-06,GISAID,66234,1235,1.9,TRUE,Gamma,P.3,0,1204,0
Mexico,MX,2021-06,GISAID,66234,1235,1.9,TRUE,Other,Other,674,1204,56
Mexico,MX,2021-07,GISAID,46205,1375,3,TRUE,Other,AT.1,0,1343,0
Mexico,MX,2021-07,GISAID,46205,1375,3,TRUE,Delta,AY.4.2,0,1343,0
Mexico,MX,2021-07,GISAID,46205,1375,3,TRUE,Alpha,B.1.1.7,656,1343,48.8
Mexico,MX,2021-07,GISAID,46205,1375,3,TRUE,Alpha,B.1.1.7+E484K,0,1343,0
Mexico,MX,2021-07,GISAID,46205,1375,3,TRUE,Beta,B.1.351,10,1343,0.7
Mexico,MX,2021-07,GISAID,46205,1375,3,TRUE,Epsilon,B.1.427/B.1.429,0,1343,0
Mexico,MX,2021-07,GISAID,46205,1375,3,TRUE,Other,B.1.525,3,1343,0.2
Mexico,MX,2021-07,GISAID,46205,1375,3,TRUE,Other,B.1.526,0,1343,0
Mexico,MX,2021-07,GISAID,46205,1375,3,TRUE,Other,B.1.616,0,1343,0
Mexico,MX,2021-07,GISAID,46205,1375,3,TRUE,Delta,B.1.617,0,1343,0
Mexico,MX,2021-07,GISAID,46205,1375,3,TRUE,Delta,B.1.617.1,0,1343,0
Mexico,MX,2021-07,GISAID,46205,1375,3,TRUE,Delta,B.1.617.2,0,1343,0
Mexico,MX,2021-07,GISAID,46205,1375,3,TRUE,Delta,B.1.617.3,0,1343,0
Mexico,MX,2021-07,GISAID,46205,1375,3,TRUE,Other,B.1.620,0,1343,0
Mexico,MX,2021-07,GISAID,46205,1375,3,TRUE,Mu,B.1.621,0,1343,0
Mexico,MX,2021-07,GISAID,46205,1375,3,TRUE,Lambda,C.1.2,0,1343,0
Mexico,MX,2021-07,GISAID,46205,1375,3,TRUE,Lambda,C.37,0,1343,0
Mexico,MX,2021-07,GISAID,46205,1375,3,TRUE,Gamma,P.1,0,1343,0
Mexico,MX,2021-07,GISAID,46205,1375,3,TRUE,Gamma,P.3,0,1343,0
Mexico,MX,2021-07,GISAID,46205,1375,3,TRUE,Other,Other,674,1343,50.2
Mexico,MX,2021-08,GISAID,36652,1276,3.5,TRUE,Other,AT.1,0,1258,0
Mexico,MX,2021-08,GISAID,36652,1276,3.5,TRUE,Delta,AY.4.2,0,1258,0
Mexico,MX,2021-08,GISAID,36652,1276,3.5,TRUE,Alpha,B.1.1.7,759,1258,60.3
Mexico,MX,2021-08,GISAID,36652,1276,3.5,TRUE,Alpha,B.1.1.7+E484K,0,1258,0
Mexico,MX,2021-08,GISAID,36652,1276,3.5,TRUE,Beta,B.1.351,10,1258,0.8
Mexico,MX,2021-08,GISAID,36652,1276,3.5,TRUE,Epsilon,B.1.427/B.1.429,1,1258,0.1
Mexico,MX,2021-08,GISAID,36652,1276,3.5,TRUE,Other,B.1.525,3,1258,0.2
Mexico,MX,2021-08,GISAID,36652,1276,3.5,TRUE,Other,B.1.526,0,1258,0
Mexico,MX,2021-08,GISAID,36652,1276,3.5,TRUE,Other,B.1.616,0,1258,0
Mexico,MX,2021-08,GISAID,36652,1276,3.5,TRUE,Delta,B.1.617,0,1258,0
Mexico,MX,2021-08,GISAID,36652,1276,3.5,TRUE,Delta,B.1.617.1,0,1258,0
Mexico,MX,2021-08,GISAID,36652,1276,3.5,TRUE,Delta,B.1.617.2,0,1258,0
Mexico,MX,2021-08,GISAID,36652,1276,3.5,TRUE,Delta,B.1.617.3,0,1258,0
Mexico,MX,2021-08,GISAID,36652,1276,3.5,TRUE,Other,B.1.620,0,1258,0
Mexico,MX,2021-08,GISAID,36652,1276,3.5,TRUE,Mu,B.1.621,0,1258,0
Mexico,MX,2021-08,GISAID,36652,1276,3.5,TRUE,Lambda,C.1.2,0,1258,0
Mexico,MX,2021-08,GISAID,36652,1276,3.5,TRUE,Lambda,C.37,0,1258,0
Mexico,MX,2021-08,GISAID,36652,1276,3.5,TRUE,Gamma,P.1,2,1258,0.2
Mexico,MX,2021-08,GISAID,36652,1276,3.5,TRUE,Gamma,P.3,0,1258,0
Mexico,MX,2021-08,GISAID,36652,1276,3.5,TRUE,Other,Other,483,1258,38.4
Mexico,MX,2021-09,GISAID,33342,1328,4,TRUE,Other,AT.1,0,1312,0
Mexico,MX,2021-09,GISAID,33342,1328,4,TRUE,Delta,AY.4.2,0,1312,0
Mexico,MX,2021-09,GISAID,33342,1328,4,TRUE,Alpha,B.1.1.7,882,1312,67.2
Mexico,MX,2021-09,GISAID,33342,1328,4,TRUE,Alpha,B.1.1.7+E484K,0,1312,0
Mexico,MX,2021-09,GISAID,33342,1328,4,TRUE,Beta,B.1.351,2,1312,0.2
Mexico,MX,2021-09,GISAID,33342,1328,4,TRUE,Epsilon,B.1.427/B.1.429,0,1312,0
Mexico,MX,2021-09,GISAID,33342,1328,4,TRUE,Other,B.1.525,1,1312,0.1
Mexico,MX,2021-09,GISAID,33342,1328,4,TRUE,Other,B.1.526,0,1312,0
Mexico,MX,2021-09,GISAID,33342,1328,4,TRUE,Other,B.1.616,0,1312,0
Mexico,MX,2021-09,GISAID,33342,1328,4,TRUE,Delta,B.1.617,0,1312,0
Mexico,MX,2021-09,GISAID,33342,1328,4,TRUE,Delta,B.1.617.1,0,1312,0
Mexico,MX,2021-09,GISAID,33342,1328,4,TRUE,Delta,B.1.617.2,0,1312,0
Mexico,MX,2021-09,GISAID,33342,1328,4,TRUE,Delta,B.1.617.3,0,1312,0
Mexico,MX,2021-09,GISAID,33342,1328,4,TRUE,Other,B.1.620,0,1312,0
Mexico,MX,2021-09,GISAID,33342,1328,4,TRUE,Mu,B.1.621,1,1312,0.1
Mexico,MX,2021-09,GISAID,33342,1328,4,TRUE,Lambda,C.1.2,0,1312,0
Mexico,MX,2021-09,GISAID,33342,1328,4,TRUE,Lambda,C.37,0,1312,0
Mexico,MX,2021-09,GISAID,33342,1328,4,TRUE,Gamma,P.1,5,1312,0.4
Mexico,MX,2021-09,GISAID,33342,1328,4,TRUE,Gamma,P.3,0,1312,0
Mexico,MX,2021-09,GISAID,33342,1328,4,TRUE,Other,Other,421,1312,32.1
Mexico,MX,2021-10,GISAID,32745,1300,4,TRUE,Other,AT.1,0,1290,0
